cost_function,value,name,level
annual_normalized_unserved_energy_total,0.0,Building_3,building
electricity_consumption_total,1.0,Building_4,building
zero_net_energy,1.0,Building_4,building
carbon_emissions_total,0.9999999995446631,Building_4,building
cost_total,1.0000000000689828,Building_4,building
discomfort_proportion,,Building_4,building
discomfort_cold_proportion,,Building_4,building
discomfort_hot_proportion,,Building_4,building
discomfort_cold_delta_minimum,0.0,Building_4,building
discomfort_cold_delta_maximum,0.0,Building_4,building
discomfort_cold_delta_average,0.0,Building_4,building
discomfort_hot_delta_minimum,0.0,Building_4,building
discomfort_hot_delta_maximum,0.0,Building_4,building
discomfort_hot_delta_average,0.0,Building_4,building
one_minus_thermal_resilience_proportion,,Building_4,building
power_outage_normalized_unserved_energy_total,,Building_4,building
annual_normalized_unserved_energy_total,0.0,Building_4,building
electricity_consumption_total,3.986625437183353,Building_5,building
zero_net_energy,-0.3734634479606034,Building_5,building
carbon_emissions_total,3.80512047943927,Building_5,building
cost_total,4.444500636290589,Building_5,building
discomfort_proportion,,Building_5,building
discomfort_cold_proportion,,Building_5,building
discomfort_hot_proportion,,Building_5,building
discomfort_cold_delta_minimum,0.0,Building_5,building
discomfort_cold_delta_maximum,0.0,Building_5,building
discomfort_cold_delta_average,0.0,Building_5,building
discomfort_hot_delta_minimum,0.0,Building_5,building
discomfort_hot_delta_maximum,0.0,Building_5,building
discomfort_hot_delta_average,0.0,Building_5,building
one_minus_thermal_resilience_proportion,,Building_5,building
power_outage_normalized_unserved_energy_total,,Building_5,building
annual_normalized_unserved_energy_total,0.0,Building_5,building
electricity_consumption_total,1.0,Building_6,building
zero_net_energy,1.0,Building_6,building
carbon_emissions_total,1.0000000002712264,Building_6,building
cost_total,1.0000000004212626,Building_6,building
discomfort_proportion,,Building_6,building
discomfort_cold_proportion,,Building_6,building
discomfort_hot_proportion,,Building_6,building
discomfort_cold_delta_minimum,0.0,Building_6,building
discomfort_cold_delta_maximum,0.0,Building_6,building
discomfort_cold_delta_average,0.0,Building_6,building
discomfort_hot_delta_minimum,0.0,Building_6,building
discomfort_hot_delta_maximum,0.0,Building_6,building
discomfort_hot_delta_average,0.0,Building_6,building
one_minus_thermal_resilience_proportion,,Building_6,building
power_outage_normalized_unserved_energy_total,,Building_6,building
annual_normalized_unserved_energy_total,0.0,Building_6,building
electricity_consumption_total,1.0,Building_7,building
zero_net_energy,1.0,Building_7,building
carbon_emissions_total,1.0000000000097076,Building_7,building
cost_total,1.0000000007241616,Building_7,building
discomfort_proportion,,Building_7,building
discomfort_cold_proportion,,Building_7,building
discomfort_hot_proportion,,Building_7,building
discomfort_cold_delta_minimum,0.0,Building_7,building
discomfort_cold_delta_maximum,0.0,Building_7,building
discomfort_cold_delta_average,0.0,Building_7,building
discomfort_hot_delta_minimum,0.0,Building_7,building
discomfort_hot_delta_maximum,0.0,Building_7,building
discomfort_hot_delta_average,0.0,Building_7,building
one_minus_thermal_resilience_proportion,,Building_7,building
power_outage_normalized_unserved_energy_total,,Building_7,building
annual_normalized_unserved_energy_total,0.0,Building_7,building
electricity_consumption_total,1.0,Building_8,building
zero_net_energy,1.0,Building_8,building
carbon_emissions_total,1.000000000299154,Building_8,building
cost_total,1.000000000566969,Building_8,building
discomfort_proportion,,Building_8,building
discomfort_cold_proportion,,Building_8,building
discomfort_hot_proportion,,Building_8,building
discomfort_cold_delta_minimum,0.0,Building_8,building
discomfort_cold_delta_maximum,0.0,Building_8,building
discomfort_cold_delta_average,0.0,Building_8,building
discomfort_hot_delta_minimum,0.0,Building_8,building
discomfort_hot_delta_maximum,0.0,Building_8,building
discomfort_hot_delta_average,0.0,Building_8,building
one_minus_thermal_resilience_proportion,,Building_8,building
power_outage_normalized_unserved_energy_total,,Building_8,building
annual_normalized_unserved_energy_total,0.0,Building_8,building
electricity_consumption_total,1.0,Building_9,building
zero_net_energy,1.0,Building_9,building
carbon_emissions_total,1.0000000006457166,Building_9,building
cost_total,1.0000000002881173,Building_9,building
discomfort_proportion,,Building_9,building
discomfort_cold_proportion,,Building_9,building
discomfort_hot_proportion,,Building_9,building
discomfort_cold_delta_minimum,0.0,Building_9,building
discomfort_cold_delta_maximum,0.0,Building_9,building
discomfort_cold_delta_average,0.0,Building_9,building
discomfort_hot_delta_minimum,0.0,Building_9,building
discomfort_hot_delta_maximum,0.0,Building_9,building
discomfort_hot_delta_average,0.0,Building_9,building
one_minus_thermal_resilience_proportion,,Building_9,building
power_outage_normalized_unserved_energy_total,,Building_9,building
annual_normalized_unserved_energy_total,0.0,Building_9,building
electricity_consumption_total,1.0,Building_10,building
zero_net_energy,1.0,Building_10,building
carbon_emissions_total,1.000000000827037,Building_10,building
cost_total,0.9999999987269532,Building_10,building
discomfort_proportion,,Building_10,building
discomfort_cold_proportion,,Building_10,building
discomfort_hot_proportion,,Building_10,building
discomfort_cold_delta_minimum,0.0,Building_10,building
discomfort_cold_delta_maximum,0.0,Building_10,building
discomfort_cold_delta_average,0.0,Building_10,building
discomfort_hot_delta_minimum,0.0,Building_10,building
discomfort_hot_delta_maximum,0.0,Building_10,building
discomfort_hot_delta_average,0.0,Building_10,building
one_minus_thermal_resilience_proportion,,Building_10,building
power_outage_normalized_unserved_energy_total,,Building_10,building
annual_normalized_unserved_energy_total,0.0,Building_10,building
electricity_consumption_total,1.0,Building_11,building
zero_net_energy,1.0,Building_11,building
carbon_emissions_total,1.000000000109287,Building_11,building
cost_total,0.9999999998558224,Building_11,building
discomfort_proportion,,Building_11,building
discomfort_cold_proportion,,Building_11,building
discomfort_hot_proportion,,Building_11,building
discomfort_cold_delta_minimum,0.0,Building_11,building
discomfort_cold_delta_maximum,0.0,Building_11,building
discomfort_cold_delta_average,0.0,Building_11,building
discomfort_hot_delta_minimum,0.0,Building_11,building
discomfort_hot_delta_maximum,0.0,Building_11,building
discomfort_hot_delta_average,0.0,Building_11,building
one_minus_thermal_resilience_proportion,,Building_11,building
power_outage_normalized_unserved_energy_total,,Building_11,building
annual_normalized_unserved_energy_total,0.0,Building_11,building
electricity_consumption_total,1.0,Building_12,building
zero_net_energy,1.0,Building_12,building
carbon_emissions_total,0.9999999995010282,Building_12,building
cost_total,0.9999999992118265,Building_12,building
discomfort_proportion,,Building_12,building
discomfort_cold_proportion,,Building_12,building
discomfort_hot_proportion,,Building_12,building
discomfort_cold_delta_minimum,0.0,Building_12,building
discomfort_cold_delta_maximum,0.0,Building_12,building
discomfort_cold_delta_average,0.0,Building_12,building
discomfort_hot_delta_minimum,0.0,Building_12,building
discomfort_hot_delta_maximum,0.0,Building_12,building
discomfort_hot_delta_average,0.0,Building_12,building
one_minus_thermal_resilience_proportion,,Building_12,building
power_outage_normalized_unserved_energy_total,,Building_12,building
annual_normalized_unserved_energy_total,0.0,Building_12,building
electricity_consumption_total,1.0,Building_13,building
zero_net_energy,1.0,Building_13,building
carbon_emissions_total,0.9999999999810603,Building_13,building
cost_total,1.0000000001283362,Building_13,building
discomfort_proportion,,Building_13,building
discomfort_cold_proportion,,Building_13,building
discomfort_hot_proportion,,Building_13,building
discomfort_cold_delta_minimum,0.0,Building_13,building
discomfort_cold_delta_maximum,0.0,Building_13,building
discomfort_cold_delta_average,0.0,Building_13,building
discomfort_hot_delta_minimum,0.0,Building_13,building
discomfort_hot_delta_maximum,0.0,Building_13,building
discomfort_hot_delta_average,0.0,Building_13,building
one_minus_thermal_resilience_proportion,,Building_13,building
power_outage_normalized_unserved_energy_total,,Building_13,building
annual_normalized_unserved_energy_total,0.0,Building_13,building
electricity_consumption_total,1.0,Building_14,building
zero_net_energy,1.0,Building_14,building
carbon_emissions_total,1.0000000004299354,Building_14,building
cost_total,0.9999999995559381,Building_14,building
discomfort_proportion,,Building_14,building
discomfort_cold_proportion,,Building_14,building
discomfort_hot_proportion,,Building_14,building
discomfort_cold_delta_minimum,0.0,Building_14,building
discomfort_cold_delta_maximum,0.0,Building_14,building
discomfort_cold_delta_average,0.0,Building_14,building
discomfort_hot_delta_minimum,0.0,Building_14,building
discomfort_hot_delta_maximum,0.0,Building_14,building
discomfort_hot_delta_average,0.0,Building_14,building
one_minus_thermal_resilience_proportion,,Building_14,building
power_outage_normalized_unserved_energy_total,,Building_14,building
annual_normalized_unserved_energy_total,0.0,Building_14,building
electricity_consumption_total,1.0,Building_15,building
zero_net_energy,1.0,Building_15,building
carbon_emissions_total,1.000000000776181,Building_15,building
cost_total,1.000000000205793,Building_15,building
discomfort_proportion,,Building_15,building
discomfort_cold_proportion,,Building_15,building
discomfort_hot_proportion,,Building_15,building
discomfort_cold_delta_minimum,0.0,Building_15,building
discomfort_cold_delta_maximum,0.0,Building_15,building
discomfort_cold_delta_average,0.0,Building_15,building
discomfort_hot_delta_minimum,0.0,Building_15,building
discomfort_hot_delta_maximum,0.0,Building_15,building
discomfort_hot_delta_average,0.0,Building_15,building
one_minus_thermal_resilience_proportion,,Building_15,building
power_outage_normalized_unserved_energy_total,,Building_15,building
annual_normalized_unserved_energy_total,0.0,Building_15,building
electricity_consumption_total,1.0,Building_16,building
zero_net_energy,1.0,Building_16,building
carbon_emissions_total,0.9999999994650033,Building_16,building
cost_total,1.000000000083765,Building_16,building
discomfort_proportion,,Building_16,building
discomfort_cold_proportion,,Building_16,building
discomfort_hot_proportion,,Building_16,building
discomfort_cold_delta_minimum,0.0,Building_16,building
discomfort_cold_delta_maximum,0.0,Building_16,building
discomfort_cold_delta_average,0.0,Building_16,building
discomfort_hot_delta_minimum,0.0,Building_16,building
discomfort_hot_delta_maximum,0.0,Building_16,building
discomfort_hot_delta_average,0.0,Building_16,building
one_minus_thermal_resilience_proportion,,Building_16,building
power_outage_normalized_unserved_energy_total,,Building_16,building
annual_normalized_unserved_energy_total,0.0,Building_16,building
electricity_consumption_total,1.0,Building_17,building
zero_net_energy,1.0,Building_17,building
carbon_emissions_total,0.9999999999868634,Building_17,building
cost_total,1.0000000007620462,Building_17,building
discomfort_proportion,,Building_17,building
discomfort_cold_proportion,,Building_17,building
discomfort_hot_proportion,,Building_17,building
discomfort_cold_delta_minimum,0.0,Building_17,building
discomfort_cold_delta_maximum,0.0,Building_17,building
discomfort_cold_delta_average,0.0,Building_17,building
discomfort_hot_delta_minimum,0.0,Building_17,building
discomfort_hot_delta_maximum,0.0,Building_17,building
discomfort_hot_delta_average,0.0,Building_17,building
one_minus_thermal_resilience_proportion,,Building_17,building
power_outage_normalized_unserved_energy_total,,Building_17,building
annual_normalized_unserved_energy_total,0.0,Building_17,building
electricity_consumption_control_total_kwh,100491.46739302039,District,district
electricity_consumption_baseline_total_kwh,88668.89731692523,District,district
electricity_consumption_delta_total_kwh,11822.570076095159,District,district
electricity_consumption_control_daily_average_kwh,275.3505214559298,District,district
electricity_consumption_baseline_daily_average_kwh,242.95622052816594,District,district
electricity_consumption_delta_daily_average_kwh,32.39430092776388,District,district
zero_net_energy_control_total_kwh,32937.10821999462,District,district
zero_net_energy_baseline_total_kwh,24198.21043188125,District,district
zero_net_energy_delta_total_kwh,8738.897788113369,District,district
zero_net_energy_control_daily_average_kwh,90.24895504964846,District,district
zero_net_energy_baseline_daily_average_kwh,66.30403589052975,District,district
zero_net_energy_delta_daily_average_kwh,23.94491915911872,District,district
carbon_emissions_control_total_kgco2,18538.181409758272,District,district
carbon_emissions_baseline_total_kgco2,16636.37982399507,District,district
carbon_emissions_delta_total_kgco2,1901.8015857632017,District,district
carbon_emissions_control_daily_average_kgco2,50.7953366633404,District,district
carbon_emissions_baseline_daily_average_kgco2,45.584326495705184,District,district
carbon_emissions_delta_daily_average_kgco2,5.211010167635214,District,district
cost_control_total_eur,5626.283242993619,District,district
cost_baseline_total_eur,3856.962702216273,District,district
cost_delta_total_eur,1769.3205407773457,District,district
cost_control_daily_average_eur,15.416234482457684,District,district
cost_baseline_daily_average_eur,10.568227520629131,District,district
cost_delta_daily_average_eur,4.8480069618285535,District,district
ev_departure_success_rate,0.11840688912809473,District,district
ev_departure_soc_deficit_mean,0.26948373426847994,District,district
ev_charge_total_kwh,12103.61851612106,District,district
ev_v2g_export_total_kwh,3684.599069997051,District,district
bess_charge_total_kwh,1656.3449905780144,District,district
bess_discharge_total_kwh,1336.4666589023795,District,district
bess_throughput_total_kwh,2992.811649480394,District,district
bess_equivalent_full_cycles,13.753730006803277,District,district
bess_capacity_fade_ratio,0.00013769844556628955,District,district
pv_generation_total_kwh,145422.30107788809,District,district
pv_export_total_kwh,81745.99689236358,District,district
pv_generation_daily_average_kwh,398.4627498423695,District,district
pv_export_daily_average_kwh,223.9872046371419,District,district
pv_self_consumption_ratio,0.43787165870398054,District,district
electrical_service_violation_total_kwh,0.0,District,district
electrical_service_violation_time_step_count,0.0,District,district
phase_imbalance_ratio_average,,District,district
community_local_import_total_kwh,0.0,District,district
community_local_export_total_kwh,0.0,District,district
community_grid_import_after_local_total_kwh,0.0,District,district
community_grid_export_after_local_total_kwh,0.0,District,district
community_local_import_daily_average_kwh,0.0,District,district
community_local_export_daily_average_kwh,0.0,District,district
community_grid_import_after_local_daily_average_kwh,0.0,District,district
community_grid_export_after_local_daily_average_kwh,0.0,District,district
community_settled_cost_total_eur,0.0,District,district
community_counterfactual_cost_total_eur,0.0,District,district
community_market_savings_total_eur,0.0,District,district
community_settled_cost_daily_average_eur,0.0,District,district
community_counterfactual_cost_daily_average_eur,0.0,District,district
community_market_savings_daily_average_eur,0.0,District,district
community_local_share_of_demand,,District,district
community_local_share_of_export,,District,district
equity_gini_benefit,0.7382925601485077,District,district
equity_cr20_benefit,0.7893477064222698,District,district
equity_losers_percent,35.714285714285715,District,district
equity_bpr_asset_poor_over_rich,,District,district
electricity_consumption_control_total_kwh,6281.5823879026575,Building_1,building
electricity_consumption_baseline_total_kwh,6281.5823879026575,Building_1,building
electricity_consumption_delta_total_kwh,0.0,Building_1,building
electricity_consumption_control_daily_average_kwh,17.21177957639728,Building_1,building
electricity_consumption_baseline_daily_average_kwh,17.21177957639728,Building_1,building
electricity_consumption_delta_daily_average_kwh,0.0,Building_1,building
zero_net_energy_control_total_kwh,-11056.35136375262,Building_1,building
zero_net_energy_baseline_total_kwh,-11056.35136375262,Building_1,building
zero_net_energy_delta_total_kwh,0.0,Building_1,building
zero_net_energy_control_daily_average_kwh,-30.29483191346762,Building_1,building
zero_net_energy_baseline_daily_average_kwh,-30.29483191346762,Building_1,building
zero_net_energy_delta_daily_average_kwh,0.0,Building_1,building
carbon_emissions_control_total_kgco2,989.5059747135383,Building_1,building
carbon_emissions_baseline_total_kgco2,989.5059745676292,Building_1,building
carbon_emissions_delta_total_kgco2,1.4590909813705366e-07,Building_1,building
carbon_emissions_control_daily_average_kgco2,2.71128478058282,Building_1,building
carbon_emissions_baseline_daily_average_kgco2,2.7112847801830235,Building_1,building
carbon_emissions_delta_daily_average_kgco2,3.9979659268059004e-10,Building_1,building
cost_control_total_eur,-1839.3140130936918,Building_1,building
cost_baseline_total_eur,-1839.3140123918377,Building_1,building
cost_delta_total_eur,-7.01854105500388e-07,Building_1,building
cost_control_daily_average_eur,-5.039791792927115,Building_1,building
cost_baseline_daily_average_eur,-5.039791791004008,Building_1,building
cost_delta_daily_average_eur,-1.923107493093882e-09,Building_1,building
equity_relative_benefit_percent,,Building_1,building
ev_departure_success_rate,0.00821917808219178,Building_1,building
ev_departure_soc_deficit_mean,0.3076016551946124,Building_1,building
ev_charge_total_kwh,0.0,Building_1,building
ev_v2g_export_total_kwh,0.0,Building_1,building
bess_charge_total_kwh,0.0,Building_1,building
bess_discharge_total_kwh,0.0,Building_1,building
bess_throughput_total_kwh,0.0,Building_1,building
bess_equivalent_full_cycles,0.0,Building_1,building
bess_capacity_fade_ratio,0.0,Building_1,building
pv_generation_total_kwh,21637.48964110064,Building_1,building
pv_export_total_kwh,17337.933751655277,Building_1,building
pv_generation_daily_average_kwh,59.287561523737345,Building_1,building
pv_export_daily_average_kwh,47.5066114898649,Building_1,building
pv_self_consumption_ratio,0.19870862843896236,Building_1,building
electrical_service_violation_total_kwh,0.0,Building_1,building
electrical_service_violation_time_step_count,0.0,Building_1,building
phase_imbalance_ratio_average,,Building_1,building
electricity_consumption_control_total_kwh,6554.324956259163,Building_2,building
electricity_consumption_baseline_total_kwh,6554.324956259163,Building_2,building
electricity_consumption_delta_total_kwh,0.0,Building_2,building
electricity_consumption_control_daily_average_kwh,17.95910480080145,Building_2,building
electricity_consumption_baseline_daily_average_kwh,17.95910480080145,Building_2,building
electricity_consumption_delta_daily_average_kwh,0.0,Building_2,building
zero_net_energy_control_total_kwh,3927.0002991518954,Building_2,building
zero_net_energy_baseline_total_kwh,3927.0002991518954,Building_2,building
zero_net_energy_delta_total_kwh,0.0,Building_2,building
zero_net_energy_control_daily_average_kwh,10.760133254897305,Building_2,building
zero_net_energy_baseline_daily_average_kwh,10.760133254897305,Building_2,building
zero_net_energy_delta_daily_average_kwh,0.0,Building_2,building
carbon_emissions_control_total_kgco2,1042.70991120473,Building_2,building
carbon_emissions_baseline_total_kgco2,1042.7099110763934,Building_2,building
carbon_emissions_delta_total_kgco2,1.2833652363042347e-07,Building_2,building
carbon_emissions_control_daily_average_kgco2,2.8570656317974104,Building_2,building
carbon_emissions_baseline_daily_average_kgco2,2.8570656314457636,Building_2,building
carbon_emissions_delta_daily_average_kgco2,3.5164705641399286e-10,Building_2,building
cost_control_total_eur,648.5445490385027,Building_2,building
cost_baseline_total_eur,648.544549409491,Building_2,building
cost_delta_total_eur,-3.7098823213455034e-07,Building_2,building
cost_control_daily_average_eur,1.7770372390597176,Building_2,building
cost_baseline_daily_average_eur,1.7770372400762398,Building_2,building
cost_delta_daily_average_eur,-1.0165221567792224e-09,Building_2,building
equity_relative_benefit_percent,5.7203199452117884e-08,Building_2,building
ev_departure_success_rate,,Building_2,building
ev_departure_soc_deficit_mean,,Building_2,building
ev_charge_total_kwh,0.0,Building_2,building
ev_v2g_export_total_kwh,0.0,Building_2,building
bess_charge_total_kwh,0.0,Building_2,building
bess_discharge_total_kwh,0.0,Building_2,building
bess_throughput_total_kwh,0.0,Building_2,building
bess_equivalent_full_cycles,0.0,Building_2,building
bess_capacity_fade_ratio,0.0,Building_2,building
pv_generation_total_kwh,5423.2900359882715,Building_2,building
pv_export_total_kwh,2627.324657107267,Building_2,building
pv_generation_daily_average_kwh,14.860025215631753,Building_2,building
pv_export_daily_average_kwh,7.198971545904145,Building_2,building
pv_self_consumption_ratio,0.5155478243515154,Building_2,building
electrical_service_violation_total_kwh,0.0,Building_2,building
electrical_service_violation_time_step_count,0.0,Building_2,building
phase_imbalance_ratio_average,,Building_2,building
electricity_consumption_control_total_kwh,4505.8750539009925,Building_3,building
electricity_consumption_baseline_total_kwh,4505.8750539009925,Building_3,building
electricity_consumption_delta_total_kwh,0.0,Building_3,building
electricity_consumption_control_daily_average_kwh,12.346272553216558,Building_3,building
electricity_consumption_baseline_daily_average_kwh,12.346272553216558,Building_3,building
electricity_consumption_delta_daily_average_kwh,0.0,Building_3,building
zero_net_energy_control_total_kwh,1351.6107780679597,Building_3,building
zero_net_energy_baseline_total_kwh,1351.6107780679597,Building_3,building
zero_net_energy_delta_total_kwh,0.0,Building_3,building
zero_net_energy_control_daily_average_kwh,3.70346599767451,Building_3,building
zero_net_energy_baseline_daily_average_kwh,3.70346599767451,Building_3,building
zero_net_energy_delta_daily_average_kwh,0.0,Building_3,building
carbon_emissions_control_total_kgco2,706.8836602190029,Building_3,building
carbon_emissions_baseline_total_kgco2,706.8836598965403,Building_3,building
carbon_emissions_delta_total_kgco2,3.2246259706880664e-07,Building_3,building
carbon_emissions_control_daily_average_kgco2,1.9368886682562017,Building_3,building
carbon_emissions_baseline_daily_average_kgco2,1.9368886673726415,Building_3,building
carbon_emissions_delta_daily_average_kgco2,8.835600330689987e-10,Building_3,building
cost_control_total_eur,270.6912033862209,Building_3,building
cost_baseline_total_eur,270.69120450497013,Building_3,building
cost_delta_total_eur,-1.1187492532371834e-06,Building_3,building
cost_control_daily_average_eur,0.7417044047573126,Building_3,building
cost_baseline_daily_average_eur,0.7417044078227291,Building_3,building
cost_delta_daily_average_eur,-3.0654163806019414e-09,Building_3,building
equity_relative_benefit_percent,4.1329353692267535e-07,Building_3,building
ev_departure_success_rate,,Building_3,building
ev_departure_soc_deficit_mean,,Building_3,building
ev_charge_total_kwh,0.0,Building_3,building
ev_v2g_export_total_kwh,0.0,Building_3,building
bess_charge_total_kwh,0.0,Building_3,building
bess_discharge_total_kwh,0.0,Building_3,building
bess_throughput_total_kwh,0.0,Building_3,building
bess_equivalent_full_cycles,0.0,Building_3,building
bess_capacity_fade_ratio,0.0,Building_3,building
pv_generation_total_kwh,5818.067760208666,Building_3,building
pv_export_total_kwh,3154.264275833033,Building_3,building
pv_generation_daily_average_kwh,15.941731504168056,Building_3,building
pv_export_daily_average_kwh,8.642806555542048,Building_3,building
pv_self_consumption_ratio,0.4578501994414887,Building_3,building
electrical_service_violation_total_kwh,0.0,Building_3,building
electrical_service_violation_time_step_count,0.0,Building_3,building
phase_imbalance_ratio_average,,Building_3,building
electricity_consumption_control_total_kwh,5418.382776437407,Building_4,building
electricity_consumption_baseline_total_kwh,5418.382776437407,Building_4,building
electricity_consumption_delta_total_kwh,0.0,Building_4,building
electricity_consumption_control_daily_average_kwh,14.846579133976228,Building_4,building
electricity_consumption_baseline_daily_average_kwh,14.846579133976228,Building_4,building
electricity_consumption_delta_daily_average_kwh,0.0,Building_4,building
zero_net_energy_control_total_kwh,1014.7201850393251,Building_4,building
zero_net_energy_baseline_total_kwh,1014.7201850393251,Building_4,building
zero_net_energy_delta_total_kwh,0.0,Building_4,building
zero_net_energy_control_daily_average_kwh,2.780372695620939,Building_4,building
zero_net_energy_baseline_daily_average_kwh,2.780372695620939,Building_4,building
zero_net_energy_delta_daily_average_kwh,0.0,Building_4,building
carbon_emissions_control_total_kgco2,824.1213998903803,Building_4,building
carbon_emissions_baseline_total_kgco2,824.1214002656332,Building_4,building
carbon_emissions_delta_total_kgco2,-3.752528527911636e-07,Building_4,building
carbon_emissions_control_daily_average_kgco2,2.2581246257985077,Building_4,building
carbon_emissions_baseline_daily_average_kgco2,2.258124626826715,Building_4,building
carbon_emissions_delta_daily_average_kgco2,-1.0282073829190464e-09,Building_4,building
cost_control_total_eur,175.40752741391975,Building_4,building
cost_baseline_total_eur,175.40752632425477,Building_4,building
cost_delta_total_eur,1.0896649769165379e-06,Building_4,building
cost_control_daily_average_eur,0.48062343394612106,Building_4,building
cost_baseline_daily_average_eur,0.4806234309603967,Building_4,building
cost_delta_daily_average_eur,2.9857243345127194e-09,Building_4,building
equity_relative_benefit_percent,-6.2121905470704e-07,Building_4,building
ev_departure_success_rate,0.024657534246575342,Building_4,building
ev_departure_soc_deficit_mean,0.2970871904694461,Building_4,building
ev_charge_total_kwh,0.0,Building_4,building
ev_v2g_export_total_kwh,0.0,Building_4,building
bess_charge_total_kwh,0.0,Building_4,building
bess_discharge_total_kwh,0.0,Building_4,building
bess_throughput_total_kwh,0.0,Building_4,building
bess_equivalent_full_cycles,0.0,Building_4,building
bess_capacity_fade_ratio,0.0,Building_4,building
pv_generation_total_kwh,9776.405450179995,Building_4,building
pv_export_total_kwh,4403.662591398082,Building_4,building
pv_generation_daily_average_kwh,26.787730426340893,Building_4,building
pv_export_daily_average_kwh,12.06620643835529,Building_4,building
pv_self_consumption_ratio,0.5495621970836934,Building_4,building
electrical_service_violation_total_kwh,0.0,Building_4,building
electrical_service_violation_time_step_count,0.0,Building_4,building
phase_imbalance_ratio_average,,Building_4,building
electricity_consumption_control_total_kwh,17232.130737325155,Building_5,building
electricity_consumption_baseline_total_kwh,4322.485522868702,Building_5,building
electricity_consumption_delta_total_kwh,12909.645214456454,Building_5,building
electricity_consumption_control_daily_average_kwh,47.216707123621845,Building_5,building
electricity_consumption_baseline_daily_average_kwh,11.843778119516937,Building_5,building
electricity_consumption_delta_daily_average_kwh,35.37292900410491,Building_5,building
zero_net_energy_control_total_kwh,2376.2255199198635,Building_5,building
zero_net_energy_baseline_total_kwh,-6362.672258545986,Building_5,building
zero_net_energy_delta_total_kwh,8738.89777846585,Building_5,building
zero_net_energy_control_daily_average_kwh,6.51095016304107,Building_5,building
zero_net_energy_baseline_daily_average_kwh,-17.43396896964307,Building_5,building
zero_net_energy_delta_daily_average_kwh,23.94491913268414,Building_5,building
carbon_emissions_control_total_kgco2,2579.7765916895096,Building_5,building
carbon_emissions_baseline_total_kgco2,677.9750091039615,Building_5,building
carbon_emissions_delta_total_kgco2,1901.8015825855482,Building_5,building
carbon_emissions_control_daily_average_kgco2,7.068688000975937,Building_5,building
carbon_emissions_baseline_daily_average_kgco2,1.857677842047617,Building_5,building
